,client_id,Variation,visitor_id,tenure_group,clnt_tenure_mnth,clnt_age,gendr,gendr_num,invalid_sequence,converted,num_invalid_steps,first_invalid_step,last_invalid_step,wrong_steps,invalid_rate
36788,8666597,test,793986341_1327777579,long_tenure,224.0,65.0,M,1.0,True,1,7,start,confirm,7,0.0
36789,8666669,control,422941584_23257129608,short_tenure,75.0,36.5,U,,True,0,7,start,step_1,7,0.0
36793,8667436,test,56559978_13102897162,long_tenure,208.0,70.5,M,1.0,True,1,9,start,confirm,9,0.0
36794,8667569,test,438780444_8304648902,long_tenure,158.0,34.0,M,1.0,True,0,6,start,step_3,6,0.0
36797,8668145,control,351063330_94449337072,long_tenure,301.0,48.0,M,1.0,True,0,5,start,start,5,0.0
36799,8668513,test,351810744_43138092409,short_tenure,71.0,35.5,U,,True,1,7,start,confirm,7,0.0
36800,8669100,test,711781153_67578129810,long_tenure,152.0,57.5,M,1.0,True,1,14,start,confirm,14,0.0
36802,8669314,control,960094738_21879443571,short_tenure,78.0,30.5,U,,True,1,7,start,confirm,7,0.0
36806,8670426,test,819726219_87683594397,long_tenure,156.0,36.5,M,1.0,True,1,7,start,confirm,7,0.0
36807,8670757,control,403412688_31696977775,long_tenure,398.0,72.0,F,0.0,True,0,7,start,step_1,7,0.0
36808,8671015,control,31532825_16431050165,long_tenure,204.0,60.0,M,1.0,True,1,7,start,confirm,7,0.0
36813,8673125,test,734138577_35524196534,short_tenure,85.0,28.5,U,,True,1,13,start,confirm,13,0.0
36821,8674816,test,397700234_40063591865,short_tenure,57.0,68.0,F,0.0,True,0,6,start,start,6,0.0
36824,8675023,test,205701212_24784389147,long_tenure,169.0,28.0,M,1.0,True,0,35,start,start,35,0.0
36827,8675285,test,203757915_10353954077,long_tenure,186.0,64.5,F,0.0,True,1,11,start,confirm,11,0.0
36829,8675461,control,653992913_302733768,short_tenure,78.0,41.0,U,,True,0,4,start,start,4,0.0
36832,8676136,control,378201120_98308908150,long_tenure,167.0,68.0,M,1.0,True,0,6,start,step_2,6,0.0
36835,8677207,control,929339960_2395748878,long_tenure,401.0,73.5,F,0.0,True,0,10,start,start,10,0.0
36839,8678112,test,15080408_51773490944,short_tenure,84.0,61.0,U,,True,0,5,start,start,5,0.0
36840,8678313,test,968291366_22076224965,short_tenure,70.0,57.5,U,,True,1,18,start,confirm,18,0.0
36842,8678658,control,498685061_43297407051,short_tenure,69.0,28.5,U,,True,0,37,start,step_1,37,0.0
36844,8678731,test,712634453_35756111281,short_tenure,75.0,63.0,U,,True,0,5,start,start,5,0.0
36849,8679095,test,894400872_2149706158,long_tenure,356.0,53.5,F,0.0,True,1,11,start,confirm,11,0.0
36852,8679760,test,81418204_63181978343,short_tenure,122.0,32.0,M,1.0,True,1,13,start,confirm,13,0.0
36853,8679790,test,680854884_26812992686,long_tenure,390.0,67.5,M,1.0,True,1,9,start,confirm,9,0.0
36854,8680122,control,680834776_85358387364,short_tenure,72.0,51.5,U,,True,1,10,start,confirm,10,0.0
36859,8680964,control,518499868_59380501090,long_tenure,154.0,57.5,F,0.0,True,0,13,start,start,13,0.0
36863,8681156,test,63219359_76493388915,short_tenure,118.0,48.0,U,,True,0,5,start,start,5,0.0
36869,8683530,test,288975136_27554962792,long_tenure,165.0,42.0,M,1.0,True,1,7,start,confirm,7,0.0
36871,8683823,test,138728975_77321604608,short_tenure,106.0,57.5,M,1.0,True,1,7,start,confirm,7,0.0
36872,8684518,test,859256862_48846599110,short_tenure,82.0,30.5,U,,True,1,14,start,confirm,14,0.0
36873,8684880,control,830411652_6216433314,short_tenure,118.0,63.5,M,1.0,True,1,26,start,confirm,26,0.0
36875,8685434,test,187883968_62928763850,short_tenure,109.0,32.5,M,1.0,True,1,7,start,confirm,7,0.0
36877,8685522,test,116943931_31012018977,long_tenure,287.0,44.0,M,1.0,True,0,9,start,start,9,0.0
36879,8685786,test,303067558_59793674597,short_tenure,118.0,72.5,F,0.0,True,1,8,start,confirm,8,0.0
36880,8686115,control,687136635_96257794255,short_tenure,95.0,32.5,U,,True,1,11,start,confirm,11,0.0
36882,8686733,test,796977265_41869168172,short_tenure,132.0,85.0,F,0.0,True,0,8,start,step_3,8,0.0
36883,8686873,control,213592994_28825476074,long_tenure,144.0,45.0,M,1.0,True,1,9,start,confirm,9,0.0
36884,8687545,test,880706392_79153452418,short_tenure,104.0,64.5,F,0.0,True,1,7,start,confirm,7,0.0
36885,8687548,test,852884559_2391082207,short_tenure,68.0,68.0,M,1.0,True,0,5,start,start,5,0.0
36887,8687676,test,526477433_25907712512,long_tenure,204.0,60.0,M,1.0,True,0,5,start,start,5,0.0
36890,8687998,control,521544243_47699068171,long_tenure,163.0,45.5,F,0.0,True,1,12,start,confirm,12,0.0
36892,8688236,test,228011646_21990854016,long_tenure,144.0,59.0,M,1.0,True,0,20,start,start,20,0.0
36894,8688878,control,26531562_77151339928,short_tenure,58.0,54.0,U,,True,0,6,start,start,6,0.0
36895,8688968,control,634045904_13995351162,short_tenure,71.0,27.0,U,,True,1,9,start,confirm,9,0.0
36896,8689010,control,499898403_55480438940,short_tenure,35.0,25.0,U,,True,1,30,start,confirm,30,0.0
36897,8689089,control,819447030_86723330843,short_tenure,76.0,59.5,F,0.0,True,1,8,start,confirm,8,0.0
36898,8689214,test,404341800_43850045046,short_tenure,83.0,22.0,U,,True,1,23,start,confirm,23,0.0
36899,8689548,control,331426094_1167564226,short_tenure,67.0,66.5,U,,True,1,7,start,confirm,7,0.0
36900,8689987,test,58899648_75747527013,short_tenure,57.0,74.0,U,,True,1,7,start,confirm,7,0.0
36902,8690549,test,5615949_91846891862,long_tenure,179.0,38.0,F,0.0,True,0,4,start,step_1,4,0.0
36903,8690645,test,428261462_85488131790,short_tenure,89.0,58.0,U,,True,1,11,start,confirm,11,0.0
36904,8690825,control,247999000_47324163723,short_tenure,95.0,45.0,U,,True,0,6,start,step_1,6,0.0
36910,8691702,test,527445338_42026899705,long_tenure,153.0,64.0,M,1.0,True,0,6,start,step_3,6,0.0
36911,8691779,test,203964607_42506118018,long_tenure,210.0,65.5,F,0.0,True,1,9,start,confirm,9,0.0
36913,8692087,test,701415208_39077478279,long_tenure,179.0,60.5,F,0.0,True,1,17,start,confirm,17,0.0
36914,8692408,test,582646298_23158230689,long_tenure,179.0,63.0,M,1.0,True,0,6,start,start,6,0.0
36915,8692521,test,56817421_44248870532,short_tenure,59.0,17.5,U,,True,1,11,start,confirm,11,0.0
36917,8692759,test,771570504_76868853757,long_tenure,179.0,31.0,M,1.0,True,0,7,start,start,7,0.0
36919,8693261,test,341811108_74519716473,long_tenure,166.0,63.0,F,0.0,True,0,6,start,step_3,6,0.0
36920,8694085,test,261090629_34172793383,long_tenure,323.0,52.5,F,0.0,True,1,11,start,confirm,11,0.0
36921,8694277,test,465012343_49102818964,long_tenure,182.0,38.0,M,1.0,True,1,8,start,confirm,8,0.0
36929,8696157,control,521998821_94234634713,long_tenure,189.0,47.5,M,1.0,True,1,9,start,confirm,9,0.0
36932,8696471,control,395109623_21378004782,long_tenure,412.0,61.0,F,0.0,True,1,8,start,confirm,8,0.0
36933,8696517,control,534769465_41195392315,short_tenure,95.0,64.0,U,,True,0,5,start,start,5,0.0
36935,8696949,test,226520294_52840528366,short_tenure,69.0,65.0,U,,True,0,9,start,step_1,9,0.0
36937,8697228,test,307087674_31856573362,short_tenure,64.0,45.5,U,,True,1,16,start,confirm,16,0.0
36938,8697352,test,384381404_20910163374,short_tenure,52.0,27.5,M,1.0,True,1,7,start,confirm,7,0.0
36939,8697862,test,548931364_81960303212,short_tenure,78.0,62.5,U,,True,1,33,start,confirm,33,0.0
36940,8698453,control,220172156_53102758552,long_tenure,139.0,56.0,M,1.0,True,0,5,start,step_2,5,0.0
36942,8699610,control,495254281_72310027900,short_tenure,92.0,32.0,U,,True,0,6,start,start,6,0.0
36945,8700059,test,925978366_65121284893,short_tenure,132.0,65.0,M,1.0,True,1,9,start,confirm,9,0.0
36951,8701546,control,119858719_85433275219,long_tenure,170.0,58.0,F,0.0,True,0,5,start,start,5,0.0
36952,8701766,test,757481787_19634908498,long_tenure,244.0,57.0,M,1.0,True,0,3,step_2,start,3,0.0
36955,8702464,control,928422514_53416584501,short_tenure,88.0,28.0,U,,True,0,8,start,start,8,0.0
36962,8704516,control,873111122_69069470864,short_tenure,59.0,31.5,U,,True,0,8,start,step_1,8,0.0
36963,8704638,test,678302195_10295269095,short_tenure,120.0,55.5,F,0.0,True,1,7,start,confirm,7,0.0
36964,8705152,test,523673244_24352862763,long_tenure,276.0,49.0,M,1.0,True,0,6,start,start,6,0.0
36966,8705753,test,723651679_50230685272,long_tenure,268.0,61.0,F,0.0,True,0,5,start,step_2,5,0.0
36970,8706649,test,819658195_66001711023,long_tenure,283.0,72.0,U,,True,0,10,start,step_3,10,0.0
36973,8706932,test,466491420_2405419405,short_tenure,82.0,56.0,U,,True,1,12,start,confirm,12,0.0
36974,8707005,test,678405067_26683843234,short_tenure,101.0,44.0,U,,True,1,7,start,confirm,7,0.0
36976,8707405,control,99957198_90007557295,long_tenure,329.0,67.0,U,,True,0,6,start,step_3,6,0.0
36979,8707936,control,460822366_96687845465,long_tenure,189.0,59.0,F,0.0,True,0,9,start,start,9,0.0
36982,8708231,test,205286395_17076923454,long_tenure,189.0,44.0,F,0.0,True,0,14,start,step_1,14,0.0
36983,8708356,control,764992215_62787468329,short_tenure,111.0,43.5,U,,True,0,18,start,start,18,0.0
36986,8709700,test,681231261_86386796397,long_tenure,152.0,32.5,M,1.0,True,1,12,start,confirm,12,1.0
36992,8710693,test,766504515_99000787846,short_tenure,75.0,59.5,U,,True,1,13,start,confirm,13,0.0
36993,8711331,test,644170976_1605947743,long_tenure,175.0,52.5,M,1.0,True,1,21,start,confirm,21,0.0
36996,8711523,control,441821697_28345252549,short_tenure,56.0,24.0,U,,True,1,12,start,confirm,12,0.0
36997,8711783,test,320987086_5762043793,short_tenure,36.0,45.0,U,,True,0,4,start,start,4,0.0
37001,8712617,control,211830398_5559483956,short_tenure,94.0,25.0,U,,True,0,9,start,step_1,9,0.0
37003,8713049,control,466895360_65888769966,short_tenure,82.0,26.0,U,,True,1,9,start,confirm,9,0.0
37006,8713775,control,416623660_1934744179,long_tenure,226.0,70.0,M,1.0,True,0,11,start,step_3,11,0.0
37008,8713803,control,966595396_54806861965,short_tenure,94.0,60.5,U,,True,0,8,start,step_3,8,0.0
37012,8715743,control,582485727_48490279114,short_tenure,120.0,46.5,F,0.0,True,1,7,start,confirm,7,0.0
37014,8716152,test,105033776_69573960560,long_tenure,160.0,39.5,U,,True,1,17,start,confirm,17,0.0
37017,8716301,control,173497970_16463455958,short_tenure,109.0,37.0,M,1.0,True,0,5,start,start,5,0.0
37018,8716367,test,71905672_20779773787,long_tenure,156.0,50.5,M,1.0,True,1,7,start,confirm,7,0.0
37021,8717040,test,797875215_50920086178,short_tenure,69.0,62.0,F,0.0,True,0,22,start,start,22,0.0
37023,8717563,control,518210825_79074719122,short_tenure,136.0,65.0,F,0.0,True,0,6,start,step_3,6,0.0
37025,8717773,test,461348509_92560793591,short_tenure,111.0,56.0,M,1.0,True,0,6,start,step_1,6,0.0
37029,8718423,test,861711521_22181581557,long_tenure,228.0,55.0,M,1.0,True,0,6,start,start,6,0.0
37031,8718482,control,485838551_98234701842,short_tenure,63.0,58.0,U,,True,1,8,start,confirm,8,0.0
37034,8719344,test,429648472_60916479288,short_tenure,70.0,42.0,U,,True,0,15,start,step_3,15,0.0
37037,8719757,control,904292381_41818947626,long_tenure,215.0,46.5,F,0.0,True,0,8,start,step_1,8,0.0
37038,8719839,test,919397002_71633762238,long_tenure,174.0,65.5,F,0.0,True,1,28,start,confirm,28,0.0
37039,8720702,test,718262792_15385642085,long_tenure,284.0,42.0,U,,True,0,5,start,start,5,0.0
37044,8720975,control,78192071_34468231662,long_tenure,158.0,63.5,M,1.0,True,1,12,start,confirm,12,0.0
37045,8722251,test,635823238_11315490366,short_tenure,94.0,32.5,U,,True,1,7,start,confirm,7,0.0
37046,8722384,control,25901848_17636458357,short_tenure,95.0,26.5,U,,True,1,8,start,confirm,8,0.0
37047,8722759,test,863174777_87156228235,long_tenure,222.0,46.0,M,1.0,True,0,5,start,start,5,0.0
37048,8722938,test,230686976_384882990,long_tenure,345.0,73.0,F,0.0,True,0,7,start,start,7,0.0
37052,8723535,control,689709595_60201005318,long_tenure,252.0,70.5,F,0.0,True,0,11,start,step_1,11,0.0
37055,8725305,control,498267350_42300502770,long_tenure,323.0,26.5,F,0.0,True,1,9,start,confirm,9,0.0
37057,8726016,control,357742301_16880653075,long_tenure,178.0,30.0,M,1.0,True,0,7,start,start,7,0.0
37062,8727501,test,67567238_45712076466,long_tenure,147.0,65.5,M,1.0,True,1,14,start,confirm,14,0.0
37065,8728819,test,657665556_79080966178,long_tenure,254.0,25.0,F,0.0,True,1,8,start,confirm,8,0.0
37066,8729183,test,4331502_59523877795,short_tenure,67.0,56.5,U,,True,1,9,start,confirm,9,0.0
37075,8731340,control,352975872_47947181722,short_tenure,57.0,46.5,U,,True,0,8,start,start,8,0.0
37080,8732751,test,5787585_12615833279,long_tenure,250.0,56.5,F,0.0,True,1,7,start,confirm,7,0.0
37082,8732960,test,750103757_4439303958,short_tenure,84.0,29.5,U,,True,1,7,start,confirm,7,0.0
37084,8733441,control,900802373_15848000893,long_tenure,154.0,64.5,M,1.0,True,0,8,start,step_1,8,0.0
37085,8733506,test,216524228_86209805712,short_tenure,64.0,61.5,U,,True,1,9,start,confirm,9,0.0
37086,8734072,test,856755953_16216997642,long_tenure,163.0,27.5,M,1.0,True,1,8,start,confirm,8,0.0
37088,8734321,control,805766116_99184509450,long_tenure,158.0,49.5,M,1.0,True,0,7,start,step_1,7,0.0
37090,8734655,test,235028073_29457198362,short_tenure,69.0,30.5,M,1.0,True,1,11,start,confirm,11,0.0
37095,8736046,test,482150647_24964820909,long_tenure,159.0,52.0,F,0.0,True,0,6,start,start,6,0.0
37099,8736993,test,614346608_61648834012,short_tenure,125.0,60.0,M,1.0,True,0,7,start,step_3,7,0.0
37101,8737364,test,854278454_61843862882,short_tenure,83.0,30.5,U,,True,0,15,start,start,15,0.0
37103,8738116,test,454550113_57667089924,long_tenure,167.0,65.0,M,1.0,True,0,6,start,start,6,0.0
37105,8738591,test,335202742_94553717409,long_tenure,156.0,74.0,M,1.0,True,0,4,start,step_1,4,0.0
37106,8738868,test,46981521_40704993649,short_tenure,96.0,28.0,U,,True,0,3,start,start,3,0.0
37108,8738973,control,625306615_6569003499,short_tenure,67.0,48.5,U,,True,1,11,start,confirm,11,0.0
37110,8739676,test,278027922_82193704583,short_tenure,79.0,31.0,U,,True,1,18,start,confirm,18,0.0
37113,8740822,control,268201199_22090569083,long_tenure,147.0,30.0,M,1.0,True,0,5,start,start,5,0.0
37114,8740925,control,992059327_82761727070,short_tenure,121.0,35.5,M,1.0,True,1,6,start,confirm,6,0.0
37117,8741410,test,538729049_19592795894,long_tenure,175.0,58.0,F,0.0,True,0,7,start,start,7,0.0
37122,8742449,control,926268898_45637326112,long_tenure,169.0,32.0,M,1.0,True,1,7,start,confirm,7,0.0
37123,8742532,test,157946204_71866170637,short_tenure,108.0,54.0,F,0.0,True,0,4,start,start,4,0.0
37124,8742611,control,564599982_57298075442,short_tenure,121.0,42.5,M,1.0,True,1,9,start,confirm,9,0.0
37128,8743848,control,397345487_96878272136,long_tenure,294.0,21.5,U,,True,1,7,start,confirm,7,0.0
37135,8746563,test,197697977_82856789177,long_tenure,159.0,68.0,M,1.0,True,0,15,start,start,15,0.0
37137,8747380,control,679877306_29166408855,long_tenure,194.0,64.5,M,1.0,True,1,20,start,confirm,20,0.0
37139,8747629,test,326688463_19817678497,short_tenure,107.0,42.5,M,1.0,True,1,7,start,confirm,7,0.0
37142,8749393,control,111567002_54083359421,long_tenure,168.0,26.0,F,0.0,True,0,3,start,start,3,0.0
37144,8749493,control,391865750_56389423016,short_tenure,85.0,27.0,U,,True,1,14,start,confirm,14,0.0
37145,8750153,test,204087859_72701701161,short_tenure,57.0,23.0,U,,True,0,3,start,start,3,0.0
37147,8750508,control,599692464_87316467654,short_tenure,123.0,56.0,F,0.0,True,0,9,start,start,9,0.0
37152,8751629,test,254157033_76990571383,long_tenure,250.0,31.5,F,0.0,True,1,9,start,confirm,9,0.0
37153,8752263,control,295343076_30071745009,long_tenure,175.0,32.5,F,0.0,True,1,7,start,confirm,7,0.0
37156,8752770,test,406808741_59153299458,long_tenure,193.0,61.5,M,1.0,True,1,16,start,confirm,16,0.0
37157,8752868,control,750427690_64114628346,short_tenure,84.0,72.5,U,,True,1,11,start,confirm,11,0.0
37158,8753196,control,473710862_91768135377,short_tenure,67.0,72.5,U,,True,0,7,start,step_1,7,0.0
37159,8753218,control,652014431_42125601159,short_tenure,70.0,59.0,U,,True,1,12,start,confirm,12,0.0
37163,8754433,control,48535002_32555646076,long_tenure,313.0,65.5,F,0.0,True,0,19,start,step_1,19,0.0
37165,8755082,test,381721066_44986996275,short_tenure,99.0,29.5,U,,True,1,10,start,confirm,10,0.0
37168,8755478,control,382150530_31624132339,long_tenure,159.0,26.5,F,0.0,True,1,9,start,confirm,9,0.0
37172,8757192,test,946561308_4302408408,long_tenure,143.0,34.5,F,0.0,True,1,9,start,confirm,9,0.0
37173,8757456,test,311803518_42659220410,long_tenure,226.0,22.5,F,0.0,True,1,7,start,confirm,7,0.0
37175,8758063,test,274921887_70781151170,short_tenure,98.0,43.5,U,,True,0,14,start,start,14,0.0
37177,8758301,test,542577665_76237464145,short_tenure,47.0,71.0,F,0.0,True,0,15,start,start,15,0.0
37179,8758404,test,306625645_60819429398,long_tenure,234.0,56.5,U,,True,1,10,start,confirm,10,0.0
37182,8760103,test,495511738_20872288624,short_tenure,101.0,60.5,U,,True,1,12,start,confirm,12,0.0
37189,8760879,test,945449145_84752527116,short_tenure,85.0,31.0,U,,True,0,5,start,start,5,0.0
37192,8761665,control,322598059_9581769235,short_tenure,70.0,55.0,U,,True,0,9,start,step_1,9,0.0
37195,8762602,test,595371262_22625594688,long_tenure,222.0,55.0,F,0.0,True,1,7,start,confirm,7,0.0
37196,8762901,test,125647262_32181729625,long_tenure,251.0,75.0,M,1.0,True,0,4,start,start,4,0.0
37198,8763376,test,587199351_74118987600,short_tenure,93.0,52.0,F,0.0,True,0,12,start,start,12,0.0
37199,8763395,control,803149599_71201651635,long_tenure,242.0,62.0,F,0.0,True,1,16,start,confirm,16,0.0
37200,8763719,control,594982764_79986189253,long_tenure,149.0,40.0,M,1.0,True,1,8,start,confirm,8,0.0
37202,8763977,control,516939629_13311582232,long_tenure,177.0,57.0,F,0.0,True,1,14,start,confirm,14,0.0
37203,8763978,test,105301315_89905779529,short_tenure,94.0,58.0,U,,True,0,7,start,step_1,7,0.0
37205,8764276,control,387438136_50097650486,long_tenure,179.0,34.5,F,0.0,True,1,11,start,confirm,11,0.0
37207,8764690,test,786166103_91272845895,short_tenure,118.0,55.5,M,1.0,True,1,8,start,confirm,8,0.0
37209,8765518,test,60298791_56444852524,long_tenure,252.0,56.0,F,0.0,True,0,9,start,start,9,0.0
37210,8766013,control,629190375_68087423589,short_tenure,108.0,38.0,F,0.0,True,0,11,start,start,11,0.0
37211,8766054,test,718389251_28516384655,long_tenure,153.0,26.0,M,1.0,True,0,5,start,step_2,5,0.0
37212,8766443,control,239519980_21757566432,short_tenure,133.0,58.0,M,1.0,True,0,6,start,start,6,0.0
37218,8767818,test,518882155_10284191992,long_tenure,284.0,79.5,F,0.0,True,1,9,start,confirm,9,0.0
37219,8767889,test,240935461_68623772833,short_tenure,75.0,30.0,U,,True,0,8,start,step_2,8,0.0
37222,8768226,control,76978774_49506389870,long_tenure,142.0,75.0,M,1.0,True,0,10,start,start,10,0.0
37224,8769366,test,169935285_69866211504,short_tenure,71.0,37.5,F,0.0,True,1,8,start,confirm,8,0.0
37226,8769823,test,719400188_82494053849,short_tenure,59.0,24.5,U,,True,1,9,start,confirm,9,0.0
37229,8770492,test,518490401_58658412486,short_tenure,59.0,59.5,U,,True,1,11,start,confirm,11,0.0
37232,8771303,test,135507258_73696215235,short_tenure,94.0,73.0,U,,True,0,18,start,start,18,0.0
37233,8771478,test,477632329_58688060576,long_tenure,284.0,51.0,F,0.0,True,0,11,start,start,11,0.0
37236,8771993,control,767134572_57110155443,long_tenure,250.0,41.0,U,,True,0,6,start,step_1,6,0.0
37237,8772053,control,44734013_14591426359,short_tenure,66.0,28.0,U,,True,0,6,start,step_1,6,0.0
37238,8772400,test,327977633_16867571894,short_tenure,129.0,58.5,M,1.0,True,1,9,start,confirm,9,0.0
37240,8773071,test,252967190_6345843968,long_tenure,191.0,53.0,M,1.0,True,0,5,start,start,5,0.0
37242,8773702,test,9616175_27746412641,short_tenure,126.0,39.0,F,0.0,True,0,6,start,start,6,0.0
37245,8775808,test,273783393_53815933572,short_tenure,85.0,61.0,U,,True,0,6,start,step_3,6,0.0
37247,8775961,control,108954574_16659332746,short_tenure,101.0,30.5,U,,True,1,7,start,confirm,7,0.0
37251,8776563,test,594160308_75727892284,short_tenure,118.0,60.5,F,0.0,True,1,24,start,confirm,24,0.0
37252,8776693,test,203342747_93763768977,short_tenure,59.0,29.5,F,0.0,True,1,7,start,confirm,7,0.0
37253,8777123,test,520588216_97577716323,short_tenure,58.0,31.5,U,,True,1,14,start,confirm,14,0.0
37258,8778577,test,823312571_67929402160,long_tenure,176.0,51.0,F,0.0,True,0,4,start,step_1,4,0.0
37265,8780301,test,898459805_40232585275,long_tenure,160.0,36.0,M,1.0,True,0,5,start,start,5,0.0
37266,8780422,test,950445262_17493325375,short_tenure,51.0,70.5,F,0.0,True,1,26,start,confirm,26,0.0
